question_id,question_accuracy,mean_response_length,max_chunk,total_rows,has_chunk_2,has_chunk_3
2907,0.7222222222222222,587.9444444444445,3,36,True,True
2908,0.45454545454545453,690.0,4,44,True,True
2909,0.6666666666666666,309.5833333333333,1,24,False,False
291,0.9166666666666666,271.0833333333333,1,24,False,False
2927,0.7777777777777778,202.22222222222223,1,18,False,False
2928,0.7777777777777778,190.33333333333334,1,18,False,False
293,0.2857142857142857,955.7142857142857,4,70,True,True
294,0.7222222222222222,601.6111111111111,4,36,True,True
2942,0.47368421052631576,561.6842105263158,4,38,True,True
295,0.5333333333333333,353.6666666666667,2,30,True,False
296,0.375,779.75,4,48,True,True
2970,0.875,302.75,1,32,False,False
2984,0.8148148148148148,745.8518518518518,4,54,True,True
3,0.7741935483870968,861.1290322580645,4,62,True,True
30,0.5454545454545454,792.1818181818181,4,44,True,True
301,0.5,743.75,4,40,True,True
303,0.14705882352941177,940.1176470588235,4,68,True,True
3031,0.2857142857142857,817.1428571428571,4,56,True,True
3032,0.6428571428571429,900.0,4,56,True,True
3033,0.13793103448275862,924.0344827586207,4,58,True,True
3034,0.7222222222222222,1003.3333333333334,4,72,True,True
3035,0.21212121212121213,938.7878787878788,4,66,True,True
304,0.3181818181818182,779.5454545454545,4,44,True,True
3041,0.75,577.3,4,40,True,True
3042,0.782608695652174,651.3913043478261,4,46,True,True
3043,0.75,584.85,4,40,True,True
3045,0.4230769230769231,801.0,4,52,True,True
3051,0.75,203.375,0,16,False,False
3052,0.875,167.125,0,16,False,False
3056,0.7777777777777778,181.33333333333334,1,18,False,False
3057,0.75,162.875,0,16,False,False
3058,0.875,146.75,0,16,False,False
3059,0.875,154.375,0,16,False,False
306,0.3333333333333333,884.0,4,60,True,True
3066,0.875,213.625,0,16,False,False
307,0.05405405405405406,997.1891891891892,4,74,True,True
3071,0.875,406.375,1,32,False,False
3072,0.875,380.5,1,32,False,False
3079,0.9090909090909091,244.1818181818182,1,22,False,False
308,0.10256410256410256,1007.9487179487179,4,78,True,True
3080,0.9166666666666666,301.0,1,24,False,False
3081,0.625,1026.0,4,80,True,True
3082,0.625,1026.0,4,80,True,True
3083,0.7435897435897436,1007.4358974358975,4,78,True,True
3084,0.5945945945945946,979.0540540540541,4,74,True,True
3085,0.84375,897.5625,4,64,True,True
3087,0.42857142857142855,940.2285714285714,4,70,True,True
3088,0.5185185185185185,749.2592592592592,4,54,True,True
3089,0.5,865.3333333333334,4,60,True,True
309,0.16666666666666666,966.8888888888889,4,72,True,True
3090,0.8214285714285714,783.75,4,56,True,True
31,0.7619047619047619,594.0,4,42,True,True
310,0.5454545454545454,725.3181818181819,4,44,True,True
3102,0.1891891891891892,991.7837837837837,4,74,True,True
3103,0.07894736842105263,993.8684210526316,4,76,True,True
3104,0.6052631578947368,995.4473684210526,4,76,True,True
3105,0.5454545454545454,908.6060606060606,4,66,True,True
3106,0.696969696969697,872.7878787878788,4,66,True,True
3108,0.7142857142857143,928.2571428571429,4,70,True,True
3109,0.8484848484848485,917.7272727272727,4,66,True,True
3110,0.4642857142857143,840.8214285714286,4,56,True,True
312,0.6,796.04,4,50,True,True
314,0.13157894736842105,1010.8421052631579,4,76,True,True
316,0.07894736842105263,986.6842105263158,4,76,True,True
317,0.4117647058823529,953.0882352941177,4,68,True,True
318,0.16666666666666666,991.8888888888889,4,72,True,True
319,0.3939393939393939,903.3333333333334,4,66,True,True
32,0.5,872.5666666666667,4,60,True,True
320,0.42857142857142855,966.6,4,70,True,True
322,0.782608695652174,698.4347826086956,4,46,True,True
325,0.6666666666666666,871.8666666666667,4,60,True,True
326,0.8,758.84,4,50,True,True
327,0.42857142857142855,968.2857142857143,4,70,True,True
328,0.625,920.40625,4,64,True,True
329,0.7619047619047619,604.047619047619,4,42,True,True
33,0.375,1026.0,4,80,True,True
330,0.75,757.5,4,48,True,True
334,0.05405405405405406,987.5675675675676,4,74,True,True
336,0.34210526315789475,994.5,4,76,True,True
337,0.6052631578947368,1000.0263157894736,4,76,True,True
338,0.625,1026.0,4,80,True,True
339,0.5714285714285714,922.0285714285715,4,70,True,True
340,0.32432432432432434,994.1621621621622,4,74,True,True
341,0.46875,866.8125,4,64,True,True
342,0.17857142857142858,845.25,4,56,True,True
343,0.10344827586206896,827.7931034482758,4,58,True,True
344,0.5945945945945946,973.5675675675676,4,74,True,True
345,0.625,689.2916666666666,4,48,True,True
346,0.125,1026.0,4,80,True,True
347,0.25,1025.875,4,80,True,True
348,0.25,1026.0,4,80,True,True
349,0.5,1026.0,4,80,True,True
35,0.10256410256410256,1025.2820512820513,4,78,True,True
350,0.13157894736842105,997.7368421052631,4,76,True,True
353,0.8148148148148148,783.4814814814815,4,54,True,True
354,0.3055555555555556,958.1666666666666,4,72,True,True
355,0.20689655172413793,870.0689655172414,4,58,True,True
356,0.8387096774193549,849.3225806451613,4,62,True,True
357,0.6774193548387096,875.1612903225806,4,62,True,True
358,0.6875,890.90625,4,64,True,True
359,0.5,1026.0,4,80,True,True
360,0.25,1026.0,4,80,True,True
366,0.2857142857142857,897.3214285714286,4,56,True,True
367,0.7727272727272727,754.8636363636364,4,44,True,True
368,0.8387096774193549,821.9354838709677,4,62,True,True
371,0.6153846153846154,793.0,4,52,True,True
372,0.125,1026.0,4,80,True,True
373,0.5,1026.0,4,80,True,True
374,0.5,1026.0,4,80,True,True
375,0.5,1026.0,4,80,True,True
3751,0.375,1026.0,4,80,True,True
3752,0.5,1026.0,4,80,True,True
3753,0.5,1026.0,4,80,True,True
3754,0.125,1026.0,4,80,True,True
3755,0.25,1025.875,4,80,True,True
3758,0.696969696969697,914.8484848484849,4,66,True,True
3759,0.7058823529411765,947.2941176470588,4,68,True,True
376,0.7368421052631579,593.9473684210526,4,38,True,True
3760,0.1891891891891892,986.7837837837837,4,74,True,True
3761,0.14285714285714285,970.0285714285715,4,70,True,True
3765,0.125,1026.0,4,80,True,True
3766,0.3939393939393939,911.0,4,66,True,True
3767,0.8275862068965517,886.9655172413793,4,58,True,True
3768,0.3548387096774194,892.516129032258,4,62,True,True
3769,0.6666666666666666,941.7,4,60,True,True
377,0.75,617.35,4,40,True,True
3770,0.7619047619047619,749.5714285714286,4,42,True,True
3772,0.375,1026.0,4,80,True,True
3774,0.375,1025.875,4,80,True,True
3775,0.25,1026.0,4,80,True,True
378,0.9375,485.375,2,32,True,False
3782,0.7916666666666666,733.875,4,48,True,True
3785,0.16129032258064516,911.6774193548387,4,62,True,True
3788,0.5,1025.875,4,80,True,True
3789,0.4642857142857143,830.3214285714286,4,56,True,True
379,0.5,864.4666666666667,4,60,True,True
3790,0.625,1026.0,4,80,True,True
3791,0.125,1026.0,4,80,True,True
3793,0.125,1026.0,4,80,True,True
3794,0.125,1026.0,4,80,True,True
3795,0.375,1026.0,4,80,True,True
38,0.75,1026.0,4,80,True,True
380,0.65,575.25,4,40,True,True
3803,0.8387096774193549,855.1290322580645,4,62,True,True
3804,0.875,646.375,2,48,True,False
3805,0.7058823529411765,917.6176470588235,4,68,True,True
3807,0.6153846153846154,789.7307692307693,4,52,True,True
3808,0.4,745.44,4,50,True,True
3809,0.5238095238095238,663.0,4,42,True,True
381,0.4444444444444444,980.3333333333334,4,72,True,True
3810,0.6956521739130435,703.6521739130435,4,46,True,True
3814,0.47058823529411764,612.2352941176471,4,34,True,True
3815,0.125,316.0,1,32,False,False
382,0.3333333333333333,848.0666666666667,4,60,True,True
383,0.875,371.0625,2,32,True,False
384,0.3142857142857143,952.8,4,70,True,True
3840,0.7368421052631579,544.3157894736842,4,38,True,True
3841,0.375,131.125,0,16,False,False
3842,0.125,686.5625,4,32,True,True
3843,0.4166666666666667,507.25,4,24,True,True
3844,0.4166666666666667,499.5833333333333,4,24,True,True
3845,0.07692307692307693,535.6923076923077,4,26,True,True
385,0.4642857142857143,827.1428571428571,4,56,True,True
3856,0.3939393939393939,926.7272727272727,4,66,True,True
386,0.5454545454545454,683.4545454545455,4,44,True,True
3860,0.8148148148148148,808.7777777777778,4,54,True,True
3861,0.25,1026.0,4,80,True,True
3862,0.4444444444444444,976.25,4,72,True,True
3863,0.125,1026.0,4,80,True,True
3864,0.125,1026.0,4,80,True,True
3866,0.125,1026.0,4,80,True,True
3868,0.10256410256410256,1020.8717948717949,4,78,True,True
3869,0.20588235294117646,952.9411764705883,4,68,True,True
387,0.782608695652174,714.304347826087,4,46,True,True
388,0.10256410256410256,1011.7435897435897,4,78,True,True
3882,0.5909090909090909,659.0909090909091,4,44,True,True
3883,0.23529411764705882,525.5294117647059,4,34,True,True
3884,0.8823529411764706,955.6470588235294,4,68,True,True
3885,0.22727272727272727,625.3636363636364,4,44,True,True
3886,0.47368421052631576,996.8421052631579,4,76,True,True
389,0.16666666666666666,962.5,4,72,True,True
3890,0.16666666666666666,880.75,4,48,True,True
3891,0.375,1026.0,4,80,True,True
3892,0.5,1026.0,4,80,True,True
3893,0.25,1026.0,4,80,True,True
3894,0.868421052631579,1000.1052631578947,4,76,True,True
3895,0.4722222222222222,991.0555555555555,4,72,True,True
3896,0.375,1026.0,4,80,True,True
3897,0.05405405405405406,996.0,4,74,True,True
3899,0.2857142857142857,933.9428571428572,4,70,True,True
390,0.8076923076923077,747.6538461538462,4,52,True,True
3900,0.25,1026.0,4,80,True,True
3906,0.4,754.24,4,50,True,True
3908,0.25,1026.0,4,80,True,True
391,0.6666666666666666,836.4666666666667,4,60,True,True
3910,0.45161290322580644,875.9354838709677,4,62,True,True
392,0.125,1026.0,4,80,True,True
3921,0.6666666666666666,823.0333333333333,4,60,True,True
3922,0.6428571428571429,812.3214285714286,4,56,True,True
3923,0.7619047619047619,622.1904761904761,4,42,True,True
3924,0.7916666666666666,671.3333333333334,4,48,True,True
3925,0.6,725.48,4,50,True,True
3926,0.027777777777777776,1004.2222222222222,4,72,True,True
393,0.5,1026.0,4,80,True,True
3930,0.08571428571428572,949.6,4,70,True,True
3936,0.782608695652174,676.0869565217391,4,46,True,True
3938,0.5,990.3157894736842,4,76,True,True
394,0.14285714285714285,965.0571428571428,4,70,True,True
395,0.7368421052631579,1009.0526315789474,4,76,True,True
396,0.8148148148148148,812.8888888888889,4,54,True,True
397,0.6296296296296297,830.7037037037037,4,54,True,True
398,0.7916666666666666,753.5416666666666,4,48,True,True
399,0.4117647058823529,954.5294117647059,4,68,True,True
4,0.75,798.0357142857143,4,56,True,True
40,0.75,1026.0,4,80,True,True
400,0.53125,949.3125,4,64,True,True
401,0.875,310.5,1,32,False,False
403,0.375,1026.0,4,80,True,True
405,0.5882352941176471,513.5882352941177,4,34,True,True
406,0.375,1026.0,4,80,True,True
407,0.07894736842105263,1003.9736842105264,4,76,True,True
408,0.5,1026.0,4,80,True,True
409,0.34210526315789475,997.2631578947369,4,76,True,True
41,0.125,1026.0,4,80,True,True
410,0.5,1026.0,4,80,True,True
411,0.6296296296296297,814.2592592592592,4,54,True,True
412,0.24242424242424243,950.7272727272727,4,66,True,True
413,0.5833333333333334,731.75,4,48,True,True
419,0.8076923076923077,772.8846153846154,4,52,True,True
42,0.25,1026.0,4,80,True,True
420,0.2857142857142857,952.6571428571428,4,70,True,True
421,0.125,1026.0,4,80,True,True
422,0.25,1025.875,4,80,True,True
423,0.125,1026.0,4,80,True,True
424,0.375,1026.0,4,80,True,True
425,0.25,1026.0,4,80,True,True
429,0.6578947368421053,1005.6315789473684,4,76,True,True
43,0.625,1026.0,4,80,True,True
432,0.25,1026.0,4,80,True,True
434,0.5,1026.0,4,80,True,True
435,0.25,1026.0,4,80,True,True
436,0.05405405405405406,991.1081081081081,4,74,True,True
437,0.6052631578947368,995.7631578947369,4,76,True,True
438,0.5,861.0666666666667,4,60,True,True
439,0.1724137931034483,800.1379310344828,4,58,True,True
44,0.375,1025.875,4,80,True,True
440,0.14285714285714285,975.4571428571429,4,70,True,True
445,0.24242424242424243,937.5151515151515,4,66,True,True
45,0.25,1026.0,4,80,True,True
452,0.07142857142857142,870.8928571428571,4,56,True,True
453,0.1724137931034483,832.3793103448276,4,58,True,True
454,0.42857142857142855,958.8285714285714,4,70,True,True
455,0.40540540540540543,993.7297297297297,4,74,True,True
456,0.696969696969697,895.8787878787879,4,66,True,True
458,0.8333333333333334,854.7333333333333,4,60,True,True
459,0.125,1026.0,4,80,True,True
46,0.8333333333333334,840.2333333333333,4,60,True,True
460,0.125,1026.0,4,80,True,True
464,0.25,1026.0,4,80,True,True
465,0.125,1026.0,4,80,True,True
466,0.4594594594594595,985.2972972972973,4,74,True,True
467,0.21052631578947367,990.7105263157895,4,76,True,True
468,0.32432432432432434,974.5945945945946,4,74,True,True
469,0.25,1026.0,4,80,True,True
47,0.7777777777777778,741.0,3,54,True,True
471,0.125,1025.875,4,80,True,True
472,0.6428571428571429,797.1428571428571,4,56,True,True
473,0.6551724137931034,854.2413793103449,4,58,True,True
474,0.5,1026.0,4,80,True,True
475,0.8275862068965517,861.3448275862069,4,58,True,True
476,0.6428571428571429,846.9285714285714,4,56,True,True
478,0.7222222222222222,597.4444444444445,4,36,True,True
481,0.6052631578947368,994.2631578947369,4,76,True,True
483,0.7222222222222222,964.3333333333334,4,72,True,True
484,0.75,1026.0,4,80,True,True
485,0.75,1026.0,4,80,True,True
49,0.8148148148148148,800.0370370370371,4,54,True,True
491,0.7368421052631579,551.5263157894736,4,38,True,True
492,0.72,713.6,4,50,True,True
494,0.1282051282051282,1011.6410256410256,4,78,True,True
495,0.08695652173913043,759.1739130434783,4,46,True,True
496,0.5714285714285714,960.8,4,70,True,True
497,0.8484848484848485,909.3636363636364,4,66,True,True
498,0.7058823529411765,931.9411764705883,4,68,True,True
499,0.8648648648648649,997.081081081081,4,74,True,True
5,0.7307692307692307,743.1538461538462,4,52,True,True
50,0.6153846153846154,763.6923076923077,4,52,True,True
500,0.5555555555555556,1004.1388888888889,4,72,True,True
501,0.782608695652174,716.3478260869565,4,46,True,True
502,0.7727272727272727,619.5,4,44,True,True
504,0.53125,906.09375,4,64,True,True
506,0.25,1026.0,4,80,True,True
507,0.5,1026.0,4,80,True,True
508,0.375,1026.0,4,80,True,True
509,0.5,1026.0,4,80,True,True
51,0.7297297297297297,969.7837837837837,4,74,True,True
510,0.875,1026.0,4,80,True,True
511,0.07894736842105263,1004.2105263157895,4,76,True,True
512,0.358974358974359,1008.6666666666666,4,78,True,True
513,0.21052631578947367,1002.3157894736842,4,76,True,True
514,0.8275862068965517,845.0344827586207,4,58,True,True
516,0.125,1026.0,4,80,True,True
52,0.5,1026.0,4,80,True,True
520,0.125,1026.0,4,80,True,True
521,0.25,1026.0,4,80,True,True
522,0.375,1026.0,4,80,True,True
523,0.25,1026.0,4,80,True,True
524,0.25,1025.875,4,80,True,True
525,0.375,1026.0,4,80,True,True
526,0.75,1026.0,4,80,True,True
527,0.7058823529411765,938.7058823529412,4,68,True,True
528,0.7368421052631579,1010.2105263157895,4,76,True,True
529,0.25,1026.0,4,80,True,True
53,0.25,1025.875,4,80,True,True
530,0.125,1026.0,4,80,True,True
531,0.7727272727272727,683.9090909090909,4,44,True,True
532,0.5,1026.0,4,80,True,True
533,0.625,1026.0,4,80,True,True
534,0.25,1026.0,4,80,True,True
535,0.5,1026.0,4,80,True,True
537,0.8571428571428571,947.5428571428571,4,70,True,True
538,0.868421052631579,1006.1052631578947,4,76,True,True
539,0.875,1026.0,4,80,True,True
54,0.375,1025.875,4,80,True,True
540,0.875,1026.0,4,80,True,True
541,0.782608695652174,715.8695652173913,4,46,True,True
542,0.4230769230769231,788.1538461538462,4,52,True,True
543,0.7368421052631579,527.4736842105264,4,38,True,True
544,0.5483870967741935,910.0322580645161,4,62,True,True
545,0.6875,527.6875,4,32,True,True
547,0.7916666666666666,723.1666666666666,4,48,True,True
548,0.125,1026.0,4,80,True,True
549,0.631578947368421,574.7368421052631,4,38,True,True
550,0.5,874.8666666666667,4,60,True,True
551,0.32432432432432434,987.5135135135135,4,74,True,True
552,0.125,1026.0,4,80,True,True
553,0.125,1026.0,4,80,True,True
554,0.21052631578947367,1004.5263157894736,4,76,True,True
555,0.5,1026.0,4,80,True,True
561,0.6666666666666666,840.1,4,60,True,True
562,0.5161290322580645,906.6451612903226,4,62,True,True
564,0.11428571428571428,975.7714285714286,4,70,True,True
565,0.14814814814814814,777.8888888888889,3,54,True,True
566,0.25,1026.0,4,80,True,True
568,0.125,1026.0,4,80,True,True
569,0.125,1026.0,4,80,True,True
585,0.358974358974359,1024.6666666666667,4,78,True,True
589,0.8484848484848485,916.6060606060606,4,66,True,True
59,0.05405405405405406,996.918918918919,4,74,True,True
6,0.14285714285714285,942.1428571428571,4,70,True,True
60,0.1891891891891892,984.6486486486486,4,74,True,True
601,0.125,1026.0,4,80,True,True
603,0.125,1026.0,4,80,True,True
604,0.375,1026.0,4,80,True,True
605,0.125,1026.0,4,80,True,True
61,0.25,1026.0,4,80,True,True
62,0.75,1026.0,4,80,True,True
63,0.875,1026.0,4,80,True,True
632,0.875,1026.0,4,80,True,True
633,0.8648648648648649,997.6756756756756,4,74,True,True
634,0.5,1026.0,4,80,True,True
64,0.5945945945945946,985.1891891891892,4,74,True,True
644,0.7916666666666666,815.5416666666666,4,48,True,True
649,0.8076923076923077,755.5,4,52,True,True
65,0.4,805.0,4,50,True,True
650,0.5238095238095238,669.7619047619048,4,42,True,True
651,0.5,1026.0,4,80,True,True
652,0.75,1026.0,4,80,True,True
653,0.5454545454545454,922.939393939394,4,66,True,True
654,0.375,1026.0,4,80,True,True
656,0.2857142857142857,969.4285714285714,4,70,True,True
657,0.25,1026.0,4,80,True,True
658,0.125,1026.0,4,80,True,True
659,0.25,1026.0,4,80,True,True
661,0.48717948717948717,1018.2051282051282,4,78,True,True
662,0.25,1026.0,4,80,True,True
664,0.375,1025.875,4,80,True,True
665,0.75,1026.0,4,80,True,True
666,0.7368421052631579,574.9473684210526,4,38,True,True
669,0.75,534.95,4,40,True,True
671,0.125,1026.0,4,80,True,True
681,0.875,1026.0,4,80,True,True
682,0.7368421052631579,1005.5526315789474,4,76,True,True
683,0.75,1026.0,4,80,True,True
684,0.38461538461538464,999.6410256410256,4,78,True,True
69,0.6666666666666666,898.2,4,60,True,True
694,0.05405405405405406,995.1351351351351,4,74,True,True
695,0.125,1026.0,4,80,True,True
696,0.8709677419354839,881.1935483870968,4,62,True,True
697,0.4594594594594595,974.4864864864865,4,74,True,True
698,0.6578947368421053,997.421052631579,4,76,True,True
699,0.7916666666666666,702.75,4,48,True,True
7,0.21875,915.0,4,64,True,True
70,0.2777777777777778,1002.2222222222222,4,72,True,True
700,0.9130434782608695,697.9565217391304,4,46,True,True
703,0.7222222222222222,499.6111111111111,4,36,True,True
704,0.375,1026.0,4,80,True,True
705,0.125,1026.0,4,80,True,True
706,0.2857142857142857,942.3142857142857,4,70,True,True
709,0.23076923076923078,1008.8717948717949,4,78,True,True
710,0.4117647058823529,921.7352941176471,4,68,True,True
718,0.14285714285714285,930.6285714285714,4,70,True,True
719,0.125,1026.0,4,80,True,True
72,0.375,894.875,4,64,True,True
720,0.11764705882352941,942.3529411764706,4,68,True,True
723,0.19230769230769232,815.8461538461538,4,52,True,True
726,0.25,1026.0,4,80,True,True
727,0.34210526315789475,1004.0526315789474,4,76,True,True
728,0.25,1026.0,4,80,True,True
729,0.5,1026.0,4,80,True,True
73,0.65,554.65,4,40,True,True
733,0.9090909090909091,258.6363636363636,1,22,False,False
734,0.5,651.7,4,40,True,True
735,0.2857142857142857,800.2380952380952,4,42,True,True
736,0.1935483870967742,884.4516129032259,4,62,True,True
737,0.3548387096774194,893.2258064516129,4,62,True,True
738,0.1891891891891892,987.9459459459459,4,74,True,True
739,0.2647058823529412,940.3529411764706,4,68,True,True
74,0.42857142857142855,596.6190476190476,4,42,True,True
740,0.4642857142857143,846.6071428571429,4,56,True,True
741,0.696969696969697,883.2727272727273,4,66,True,True
742,0.8333333333333334,850.4666666666667,4,60,True,True
743,0.4444444444444444,975.0833333333334,4,72,True,True
744,0.6774193548387096,849.9354838709677,4,62,True,True
745,0.6153846153846154,758.3461538461538,4,52,True,True
746,0.4594594594594595,987.2432432432432,4,74,True,True
747,0.4117647058823529,947.4117647058823,4,68,True,True
748,0.6153846153846154,794.5,4,52,True,True
749,0.05405405405405406,990.0540540540541,4,74,True,True
750,0.05405405405405406,987.2432432432432,4,74,True,True
752,0.13513513513513514,994.0,4,74,True,True
756,0.125,1026.0,4,80,True,True
759,0.25,1026.0,4,80,True,True
76,0.6052631578947368,1002.4736842105264,4,76,True,True
761,0.125,1026.0,4,80,True,True
762,0.23076923076923078,1018.0,4,78,True,True
763,0.358974358974359,1023.6410256410256,4,78,True,True
764,0.125,1026.0,4,80,True,True
765,0.32432432432432434,969.8378378378378,4,74,True,True
766,0.8275862068965517,868.8620689655172,4,58,True,True
767,0.125,1026.0,4,80,True,True
768,0.32432432432432434,986.8648648648649,4,74,True,True
769,0.125,1026.0,4,80,True,True
77,0.23076923076923078,1005.5897435897435,4,78,True,True
770,0.125,1026.0,4,80,True,True
772,0.875,344.375,1,32,False,False
774,0.2571428571428571,953.0285714285715,4,70,True,True
775,0.1891891891891892,992.8648648648649,4,74,True,True
777,0.4642857142857143,808.5,4,56,True,True
78,0.375,1026.0,4,80,True,True
79,0.25,1025.75,4,80,True,True
80,0.125,1026.0,4,80,True,True
803,0.38461538461538464,1007.6410256410256,4,78,True,True
81,0.125,1026.0,4,80,True,True
82,0.358974358974359,1013.3589743589744,4,78,True,True
824,0.8181818181818182,333.1818181818182,2,22,True,False
825,0.6363636363636364,264.54545454545456,1,22,False,False
829,0.5833333333333334,565.0833333333334,4,24,True,True
83,0.358974358974359,1021.4615384615385,4,78,True,True
830,0.375,792.4166666666666,4,48,True,True
845,0.6923076923076923,289.38461538461536,1,26,False,False
854,0.8666666666666667,318.53333333333336,1,30,False,False
856,0.8,737.32,4,50,True,True
857,0.8214285714285714,756.4285714285714,4,56,True,True
859,0.25,1026.0,4,80,True,True
86,0.48,713.76,4,50,True,True
864,0.6153846153846154,536.0769230769231,4,26,True,True
866,0.375,1025.875,4,80,True,True
867,0.5,1025.875,4,80,True,True
868,0.5,1025.875,4,80,True,True
869,0.5,1026.0,4,80,True,True
87,0.4,794.64,4,50,True,True
870,0.5,1026.0,4,80,True,True
872,0.125,1026.0,4,80,True,True
874,0.5555555555555556,1002.8333333333334,4,72,True,True
875,0.6190476190476191,787.2380952380952,4,42,True,True
877,0.7916666666666666,699.6666666666666,4,48,True,True
879,0.8076923076923077,790.5769230769231,4,52,True,True
88,0.8260869565217391,638.6086956521739,3,46,True,True
880,0.6,836.4333333333333,4,60,True,True
889,0.375,1026.0,4,80,True,True
89,0.8823529411764706,417.52941176470586,2,34,True,False
890,0.8529411764705882,944.8823529411765,4,68,True,True
891,0.125,1026.0,4,80,True,True
892,0.10256410256410256,1020.1538461538462,4,78,True,True
893,0.5,1026.0,4,80,True,True
894,0.07894736842105263,1003.6578947368421,4,76,True,True
895,0.125,1026.0,4,80,True,True
896,0.125,1026.0,4,80,True,True
897,0.125,1025.875,4,80,True,True
898,0.375,1026.0,4,80,True,True
899,0.1111111111111111,962.5,4,72,True,True
9,0.7222222222222222,504.22222222222223,4,36,True,True
90,0.6428571428571429,372.57142857142856,2,28,True,False
900,0.12,779.08,4,50,True,True
902,0.2903225806451613,879.9032258064516,4,62,True,True
903,0.1388888888888889,961.75,4,72,True,True
904,0.3225806451612903,894.258064516129,4,62,True,True
905,0.75,1026.0,4,80,True,True
909,0.16666666666666666,965.8333333333334,4,72,True,True
91,0.375,1026.0,4,80,True,True
910,0.34210526315789475,996.4736842105264,4,76,True,True
911,0.3055555555555556,963.8611111111111,4,72,True,True
913,0.10256410256410256,1014.1025641025641,4,78,True,True
916,0.125,1026.0,4,80,True,True
917,0.125,1026.0,4,80,True,True
918,0.6153846153846154,1000.5641025641025,4,78,True,True
919,0.625,1025.875,4,80,True,True
92,0.25,1026.0,4,80,True,True
920,0.75,1026.0,4,80,True,True
923,0.125,1026.0,4,80,True,True
924,0.125,1026.0,4,80,True,True
925,0.25,1025.875,4,80,True,True
926,0.5,1026.0,4,80,True,True
927,0.125,1026.0,4,80,True,True
93,0.125,1026.0,4,80,True,True
937,0.6296296296296297,742.7777777777778,4,54,True,True
939,0.8076923076923077,713.2692307692307,4,52,True,True
941,0.25,1026.0,4,80,True,True
943,0.7058823529411765,612.7058823529412,4,34,True,True
944,0.48717948717948717,1020.1538461538462,4,78,True,True
945,0.21875,940.9375,4,64,True,True
946,0.4444444444444444,989.5555555555555,4,72,True,True
947,0.92,754.72,3,50,True,True
948,0.6,766.04,4,50,True,True
949,0.9130434782608695,697.1304347826087,3,46,True,True
950,0.5,750.7083333333334,4,48,True,True
952,0.21052631578947367,999.4736842105264,4,76,True,True
954,0.125,1025.875,4,80,True,True
955,0.2702702702702703,991.3513513513514,4,74,True,True
956,0.8148148148148148,788.7407407407408,4,54,True,True
957,0.7916666666666666,724.5,4,48,True,True
959,0.6296296296296297,813.4444444444445,4,54,True,True
96,0.4,743.6,4,50,True,True
963,0.14285714285714285,949.7142857142857,4,70,True,True
964,0.29411764705882354,631.8823529411765,4,34,True,True
965,0.5128205128205128,1013.6923076923077,4,78,True,True
966,0.23076923076923078,1013.7948717948718,4,78,True,True
967,0.34210526315789475,1004.3684210526316,4,76,True,True
968,0.1891891891891892,993.8918918918919,4,74,True,True
969,0.16666666666666666,911.0666666666667,4,60,True,True
97,0.5454545454545454,900.5151515151515,4,66,True,True
970,0.125,1026.0,4,80,True,True
972,0.7727272727272727,606.5454545454545,4,44,True,True
973,0.6296296296296297,843.6666666666666,4,54,True,True
974,0.8888888888888888,472.6111111111111,3,36,True,True
978,0.875,330.375,1,32,False,False
98,0.5454545454545454,907.7272727272727,4,66,True,True
981,0.6428571428571429,797.25,4,56,True,True
983,0.5,882.5333333333333,4,60,True,True
994,0.125,1026.0,4,80,True,True
995,0.11764705882352941,945.4117647058823,4,68,True,True
996,0.7894736842105263,523.1578947368421,3,38,True,True
997,0.25,1026.0,4,80,True,True
